영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
eTJPHUMgVJI,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 피지컬:100 참가자들 만나고 왔습니다,2023-01-21T03:00:20Z,398940,6235,217,"['심으뜸', '피지컬100', '피지컬', '뻘컵', '에이전트H', '미션파서블', '짱재', '야전삽짱재', 'UDT', '김강민', '송아름', '김계란', '넷플릭스', '솔로지옥', '호주타잔', '마선호', '추성훈', '윤성빈', 'physical100', 'netflix physixal100', '넷플릭스 피지컬100', 'shim euddeum', '힙으뜸', '피지컬100 참가자', '피지컬100 리뷰']"
fhyiPkXVPWc,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 🔥효과보장🔥 하루 15분 힙으뜸 고강도 유산소 루틴,2023-01-19T10:15:03Z,188201,5471,122,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '고강도 유산소', '유산소루틴', '유산소운동', '다이어트 운동', '다이어트 유산소', '뱃살빼는 운동', '뱃살제거', '튜브살', '뱃살', '허리 돌려깎기']"
9ciSebdSplU,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 골때녀 신생팀 심으뜸입니다,2023-01-18T12:09:00Z,95790,1126,148,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '골때녀', '골때리는여자들3', '골때리는여자들시즌3', '골때녀시즌3', '골때녀3', '이수근', '배성재', '김졍지', '이천수', '최진철', '이영표', '현영민', '백지훈', '골때리는그녀들', '골 때리는 그녀들', '챌린지리그', '발라드림', 'FC발라드림', '박기영', '알리', '손승연', '민서', '경서', '서기', '서기 축구', '서기 골때녀', '골때녀 서기', '이수날', '골때녀 신생팀', '골때녀 11번째팀', 'FC탑걸', 'FC아나콘다', 'FC원더우먼', 'FC월드클라쓰']"
UmsLLfBzEM0,UC4yq3FWEWqMvFNFBsV3gbKQ,이런 PT쌤 꼭 있다 #shorts,2023-01-17T10:26:25Z,1477378,25580,461,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', 'PT', '헬린이', '트레이너', '강사', 'PT쌤', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
oze33_WzMvQ,UC4yq3FWEWqMvFNFBsV3gbKQ,종이인형 심으뜸 #shorts,2023-01-14T03:00:19Z,441094,2993,20,"['심으뜸', '심으뜸 스쿼트', '힙업', '운동', '헬스', '남경진', '레슬러', '국가대표', '금메달', '115kg', '돼람이', '인플루언서', '피지컬 100', '성인취미 레슬링', '장기에프', '장기에프 남경진', '장은실', '여자 레슬링', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
L1kExK87Ikw,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 피지컬100 심으뜸 VS 남경진,2023-01-12T10:15:01Z,1609097,10923,405,"['심으뜸', '운동', '홈트', '남경진', '레슬러', '국가대표', '금메달', '피지컬 100', '키즈레슬링', '장기에프', '장기에프 남경진', '장은실', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', 'nam kyungjin', 'jang ensil', '팀장', '남경진팀장', '장은실팀장']"
UiLR1Okt4r4,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 딱 10분이면 돼!!🔥힙으뜸 복근+유산소 올인원 루틴,2023-01-10T10:15:01Z,222478,6614,117,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '복근', '11자복근', '유산소', '타바타', '10분운동', '하체', '코어', '허벅지', '옆구리', '스트레칭', '여자 복근']"
70ApVfMlk3c,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 피지컬100 심으뜸 X 까로 클라이밍 다녀왔습니다.,2023-01-05T10:15:00Z,135725,1412,55,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '클라이밍', '심으뜸 클라이밍', '운동뭐하니', '운동뭐하니 클라이밍', '실내 클라이밍', '여자 클라이밍', '클라이밍 체험', '클라이밍 초보', '클라이밍 파랑레벨', '클린이', '클라이밍 초록레벨', '피지컬100', '피지컬100 까로', '피지컬100 심으뜸', 'physical100', 'physical100 euddeum shim', 'euddeum shim', 'shim euddeum']"
50WCSpZtdmA,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 심으뜸 매일 아침 10분 스트레칭ㅣ2023 리뉴얼,2023-01-03T10:15:00Z,687374,11567,243,"['심으뜸', '심으뜸 필라테스', '운동', '다이어트', '홈트', '헬스', '스트레칭', '새해', '2023', '승모근', '허벅지', '엉덩이', '10분스트레칭', '5분스트레칭', '10min stretch', '5min stretch', '아침스트레칭', '대흉근', '기립근', '종아리', '장요근', '비복근', '가자미근', '종아리 스트레칭', '아침 스트레칭', '하체 스트레칭', '상체 스트레칭', '하체', '상체', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
uuoQhokWfGc,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 2022년 마지막 대회 3대 XXXkg...?,2022-12-31T04:01:56Z,102464,1194,63,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '파워리프팅', '짱재', '야전삽짱재', 'USAPL', 'SBD', '스벤데', '스쿼트', '벤치', '벤치프레스', '데드', '데드리프트', '3대운동', '3대', '심으뜸 3대', '3대하우스', '3대중량', '심으뜸 벤치', '심으뜸 데드', '심으뜸 스벤데']"
Xst1S90MSVs,UC4yq3FWEWqMvFNFBsV3gbKQ,Vlog) 파워리프팅 대회 D-7 칼로리 조절 팁 공개합니다(feat.큐원 알룰로스PLUS),2022-12-30T10:15:01Z,42511,370,14,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스']"
8PQ-lIkCWPE,UC4yq3FWEWqMvFNFBsV3gbKQ,파워리프팅에 미친 사람들 #shorts,2022-12-29T10:15:00Z,3690688,45171,414,"['심으뜸', '심으뜸 스쿼트', '운동', '헬스', '3대', '파워리프팅', '짱재', '야전삽', '트레인트루', '데드리프트', '벤치프레스', '벤치', '데드', '스쾃', '치권', '김계란', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
SRxiKF7W7GY,UC4yq3FWEWqMvFNFBsV3gbKQ,"[ENG] 컨디션 좋아지는 힙으뜸 스트레칭, 하루 10분 전신운동",2022-12-27T10:15:00Z,56569,1660,26,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '필라테스', 'pilates', '홈트레이닝', 'workout', 'home training', 'cool down stretch', '쿨다운 스트레칭', '운동후 스트레칭', '이완 스트레칭', '스트레칭', '자기전 스트레칭', '간편한 스트레칭', '마무리 스트레칭', '운동 마무리', '근육 이완', '근육 풀기', '시원한 스트레칭', '근육풀어주는 스트레칭', '전신 스트레칭', '정적 스트레칭', '마무리 운동', '상체 스트레칭', '하체 스트레칭', '홈 스트레칭', '홈 요가', 'stretch', '근육통 완화', '상하체 스트레칭', '10분 운동', '10분 스트레칭', '10min']"
muRzOaeGVw0,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 130km/h 배구공에 맞으면 어떻게 될까?,2022-12-20T12:11:51Z,884904,5650,158,"['심으뜸', '운동', '다이어트', '홈트', '헬스', '배구', 'v리그', '김연경', '한송이', '한유미', '김희진', '식빵', '운동뭐하니', '돼람이', '보람', '윰언니', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
D7XxKAp6KiQ,UC4yq3FWEWqMvFNFBsV3gbKQ,헬창들의 맛집은...? #shorts,2022-12-17T03:00:05Z,1548752,20855,154,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '헬창', '헬창언니', '헬창남매', '철가루가족', '숏박스', '너덜트', '스케치코미디', '싱글벙글', '짧은대본', '픽고', '당근마켓', '찐남매', '장기연애', '조진세', '김원훈', '엄지윤']"
gQs2BN6MxSQ,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 무게 좀 치는 삼남매,2022-12-14T10:15:01Z,45290,425,26,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '파워리프팅', '짱재', '야전삽짱재', 'USAPL', 'SBD', '스벤데', '스쿼트', '벤치', '벤치프레스', '데드', '데드리프트', '3대운동', '3대', '심으뜸 3대', '3대하우스', '3대중량', '심으뜸 벤치', '심으뜸 데드', '심으뜸 스벤데']"
4jDaaVMUYxk,UC4yq3FWEWqMvFNFBsV3gbKQ,체지방률 줄이는 꿀팁 #shorts,2022-12-10T03:00:03Z,2440507,29192,327,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '헬스', '심헬린', '체지방률', '바디프로필', '바프', '헬스장 빌런', '빌런', '헬스장', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
RFdSyljZEag,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 오늘도 돌아버린 심으뜸,2022-12-03T03:00:14Z,489488,3521,82,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '노성율', '마샬아츠', '트릭킹', '마샬아츠 트릭킹', '명재하', '팀일루션', '팀일루젼', '김민경', '텀블링', '덤블링', '앞돌기', '옆돌기', '전교', '후교', '백핸드', '백핸드스프링', '뒤공중돌기', '앞구르기', '뒤구르기', '구르기', '브릿지', '물구나무', '뒤돌기', '가방', '가방 챌린지', '원숭이 레이스', '원숭이 달리기', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
V9sB_hN4KSY,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 🔥하루10분🔥 구르기 챌린지｜뻣뻣한 척추 풀어주는 최고의 마사지💪,2022-12-01T10:15:54Z,53632,1356,68,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '구르기', '척추', '척추마사지', 'rolling', 'rolling like a ball']"
2bHaHlcVj1A,UC4yq3FWEWqMvFNFBsV3gbKQ,발레가 발성 연습에 좋은 이유,2022-11-29T10:15:00Z,2310265,32010,83,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '르세라핌 운동루틴', '레세라핌 운동루틴', 'le sserafim diet', 'le sserafim workout', '아이돌 다이어트 운동', '걸그룹 다이어트 운동', 'LE SSERAFIM', 'le sserafim antifragile', 'full body workout', 'weight less exercise', 'K-POP IDOL DIET', '신지니 짧은운동', '근세라핌', '카즈하 발레', '카즈하 다리찢기', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
mROPEttF77g,UC4yq3FWEWqMvFNFBsV3gbKQ,"[ENG] 헬린이들 하체 운동 가보자고!💪(스쿼트X,런지X)",2022-11-26T03:00:22Z,236247,4415,73,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '여자 홈트레이닝', '힙업', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '운동', '다이어트', '홈트', '헬스', '하체루틴', '헬린이', '헬린이루틴', '헬린이하체루틴', '여름다이어트', '체중관리', '헬스장루틴', '힙업루틴', '햄스트링']"
1rHCVHn3PRs,UC4yq3FWEWqMvFNFBsV3gbKQ,발레 1일차 vs 고인물 #shorts,2022-11-22T10:15:00Z,4822293,78482,357,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '홈트레이닝', '여자 홈트레이닝', '힙업', '힙업운동', '심으뜸 운동', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '차현승', '차현승 솔로지옥', '솔로지옥 차현승', '차현승 발레', '다리찢기', '틱톡 다리찢기', '발레 다리찢기', '힙으뜸 숏츠', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
YSvHjy7R2j4,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 내 인생의 마지막 발레,2022-11-19T03:00:23Z,896515,7208,171,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '홈트레이닝', '여자 홈트레이닝', '힙업', '힙업운동', '심으뜸 운동', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '발레', '미주 발레', '발레리나', '백조의 호수', '흑조', '블랙스완', '발레리노', '국립발레단', '김영준 발레리노', '김윤아 발레리나', '김주원 발레리나', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim']"
ZBUbOeoU7yM,UC4yq3FWEWqMvFNFBsV3gbKQ,"[ENG] ⭐효과보장⭐ 짧고 굵게 하루 15분 덤벨로 하는 전신운동!! 탄력바디, 군살제거👍🏻",2022-11-15T10:18:56Z,183312,3915,391,"['심으뜸', '홈트레이닝', '여자 홈트레이닝', '힙업', '힙업운동', '심으뜸 운동', '심으뜸 식단', '심으뜸 홈트', '덤벨', '홈트', '아령', '데드리프트', '바벨', '덤벨로우', '기립근', '등운동', '하체', '몸 선', '체지방', '다이어트', '지방', '운동']"
16Grn3-vj2w,UC4yq3FWEWqMvFNFBsV3gbKQ,63kg 모델의 몸싸움 #shorts,2022-11-14T05:29:04Z,281537,3872,88,"['심으뜸', '심으뜸 운동', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '축구', '고알레', '피지컬', '월드컵', '카타르', '손흥민', '메시', '호날두', '네이마르', '음바페']"
QNwdxH6kaBc,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 동생 킹받게 하는 법,2022-11-11T10:15:00Z,81186,912,38,"['심으뜸', '돼람이', '숏박스', '조진세', '엄지윤', '김원훈', '너덜트', '당근마켓', '싱글벙글', '픽고', '짧은대본', '찐남매', '장기연애', '서브웨이', '스케치코미디']"
l20rdUokdWs,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 축구 이렇게 하는 거 맞나요,2022-11-09T10:16:32Z,219268,1679,149,"['심으뜸', '운동뭐하니', '푸마', 'puma', '고알레', 'goale', '축구', '손흥민', '메시', '호날두', '음바페', '멸치', '보람', '토트넘', '워크맨', '와썹맨']"
dhg7_GQzk4k,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 할로윈 특집 심헐크로 변신🎃 (feat. @RISABAE  ),2022-10-28T10:00:35Z,50386,664,64,"['심으뜸', '쉬헐크', '마블', '디즈니', '캡틴아메리카', '아이언맨', '토르', '가오갤', '영화리뷰', '코스프레', '헐크', 'shehulk', '가모라', '초록이', 'greeny']"
oCSrgp_Fksw,UC4yq3FWEWqMvFNFBsV3gbKQ,"[ENG] ⭐허리통증, 골반비대칭⭐ 일주일만에 효과 보는 15분 골반교정 스트레칭! (짱 시원함 주의)",2022-10-25T10:15:03Z,145701,3734,86,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '홈트레이닝', '여자 홈트레이닝', '힙업', '힙업운동', '심으뜸 운동', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '심으뜸 스트레칭', '골반교정', '골반비대칭', '스트레칭', '골반 스트레칭', '요통 완화', '생리통 완화', '요통', '생리통', '하체 부종', '하체 순환', '하체 스트레칭', '고관절 스트레칭', '다리찢기', '사이드 스트레칭', '전신 순환']"
ljhqNL6HLUc,UC4yq3FWEWqMvFNFBsV3gbKQ,전직 비키니 선수의 러닝머신 전력질주🔥 #shorts,2022-10-20T10:50:37Z,979780,11805,281,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '홈트레이닝', '여자 홈트레이닝', '힙업', '힙업운동', '심으뜸 운동', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '러닝', '러닝머신', '트레드밀', '달리기', '런닝', '뜀박질', '유산소', '운동']"
eCByjnIqZAw,UC4yq3FWEWqMvFNFBsV3gbKQ,[ENG] 까로 : 으뜸아 이번엔 진짜 쉬운거야😎ㅋ,2022-10-18T10:15:02Z,240614,1935,77,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '홈트레이닝', '여자 홈트레이닝', '힙업', '힙업운동', '심으뜸 운동', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '크로스핏', '심으뜸 크로스핏', '심으뜸 까로', '까로', '까로 크로스핏', '스웻온서울', '피지컬100', 'physical100', 'netflix', 'netflix physical 100', 'euddeum shim', 'shim euddeum', '피지컬100 심으뜸', 'physical100 euddeum shim', 'caro', 'physical100 caro']"
EY93evj3xFA,UC4yq3FWEWqMvFNFBsV3gbKQ,천국의 계단 제대로 타면 효과가 두 배✌ #shorts,2022-10-15T03:00:12Z,725511,8678,131,"['심으뜸', '심으뜸 필라테스', '심으뜸 스쿼트', '홈트레이닝', '여자 홈트레이닝', '힙업', '힙업운동', '심으뜸 운동', '심으뜸 헬스장', '심으뜸 식단', '심으뜸 홈트', '심으뜸 유산소', '심으뜸 천국의 계단', '천국의 계단', '스텝밀', '심으뜸 스텝밀']"
